Headline,Body ID,Stance
Pumpkin Spice condoms? Don't fall for this hoax.,608,unrelated
US officials: Video shows American's execution,608,discuss
James Foley remembered as 'brave and tireless' journalist,608,discuss
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",608,unrelated
ISIL video claims beheading of kidnapped journalist James Foley,608,discuss
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",608,discuss
Christmas Is Cancelled: Pumpkin Spice Condoms Are a Goddamn Hoax,608,unrelated
The pumpkin spice condom is not happening,608,unrelated
Not coming to a store near you: The pumpkin spice condom,608,unrelated
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,608,unrelated
Durex on Rumored ‘Pumpkin Spice’ Condom: No Comment,608,unrelated
"No, Pumpkin Spice Condoms Are Not A Real Thing",608,unrelated
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",608,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,608,discuss
Amazon plans a streaming-video alternative,608,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",608,discuss
Missing American journalist reportedly beheaded by Islamic State ,608,discuss
Video shows ISIL beheading of photojournalist James Foley,608,discuss
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",608,unrelated
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",608,unrelated
Durex is not confirming or denying rumors of a “pumpkin spice” condom,608,unrelated
Is Durex Planning To Release A Pumpkin Spice Condom?,608,unrelated
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",608,discuss
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,608,discuss
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,608,discuss
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,608,discuss
Militant Group Says It Killed American Journalist in Syria,608,discuss
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,608,unrelated
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,608,unrelated
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",608,unrelated
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,608,unrelated
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,609,unrelated
Durex on Rumored ‘Pumpkin Spice’ Condom: No Comment,609,unrelated
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",609,unrelated
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,609,unrelated
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",609,unrelated
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",609,unrelated
Not coming to a store near you: The pumpkin spice condom,609,unrelated
Amazon plans a streaming-video alternative,609,unrelated
Is Durex Planning To Release A Pumpkin Spice Condom?,609,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",609,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",609,unrelated
"No, Pumpkin Spice Condoms Are Not A Real Thing",609,unrelated
"Report: The Apple Watch Will Only Last 2.5 Hours With ""Heavy"" Use",609,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",609,unrelated
"Whoa, Paul Rudd Was One of the Airport Heroes Who Took Down the Homophobe",609,agree
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,609,unrelated
The pumpkin spice condom is not happening,609,unrelated
Paul Rudd Helped Tackle A Violent Homophobe So That’s Another Reason To Love Him [UPDATE],609,agree
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",609,unrelated
Christmas Is Cancelled: Pumpkin Spice Condoms Are a Goddamn Hoax,609,unrelated
"Oh Hey, Paul Rudd Was One Of The Dallas Airport Homophobe Heroes, No Big",609,agree
Pumpkin Spice condoms? Don't fall for this hoax.,609,unrelated
Durex is not confirming or denying rumors of a “pumpkin spice” condom,609,unrelated
"No, That Wasn’t Paul Rudd Tackling an Airport Homophobe",609,disagree
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,609,unrelated
ESPN’s All-Male “Monday Night Football” Panel On Domestic Violence Is Not Real,610,agree
ESPN to save NFL's image with all-male domestic abuse discussion,610,disagree
Seven girls as young as 13 become pregnant on a school trip,612,unrelated
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",612,unrelated
"280 Pound Catfish: Fisherman Makes Huge Catch In Italy, Catfish Could Set Record",612,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",612,unrelated
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,612,unrelated
Surreal Photos of Fisherman’s Jaw-Dropping Catch Will Likely Have People Wondering If It’s Real,612,unrelated
"US Drones, Hunting for ISIS Leader, Seen Flying over Syrian Airspace",612,unrelated
Seven teenage girls get pregnant on school trip,612,unrelated
You all had an abortion! [Google Translate],612,unrelated
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",612,unrelated
Giant 8ft 9in catfish weighing 19 stone caught in Italy is thought to be the biggest ever reeled in with a rod and line,612,unrelated
"Bosnia: Seven underage girls return from five day school trip, pregnant",612,unrelated
Caught a catfish record in Po: 127 kg and 2.67 meters,612,unrelated
Monster catfish which looks big enough to swallow a man whole caught in Italy,612,unrelated
Parents are furious after seven girls aged 13-14 fall pregnant on a school trip,612,unrelated
Media Fooled Again? Story Claims 7 of 28 Girls On School Trip Came Home Pregnant,612,unrelated
Fisherman lands 19 STONE catfish which could be biggest in world to be hooked,612,unrelated
Italian fisherman catches monstrous 280-pound catfish,612,unrelated
7 teen girls get pregnant on school trip Read more at http://www.wnd.com/2014/12/7-teen-girls-get-pregnant-on-school-trip/#F5filOd6yFpASPV9.99,612,unrelated
7 Bosnian teens get pregnant on school trip,612,unrelated
Enormous 20-stone catfish caught with fishing rod in Italy after 40-minute boat battle,612,unrelated
Blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal,612,agree
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,612,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,612,unrelated
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,612,unrelated
BiH: Seven Primary School Students Pregnant After Five-Day Excursion,612,unrelated
Parents' anger after seven Bosnian schoolgirls aged 13 and 14 fall pregnant on class trip,612,unrelated
Italian catches huge wels catfish; is it a record?,612,unrelated
Vandals add rude paint job to $2.5m Bugatti (but luckily for the owner it all turned out to be a hoax),615,unrelated
ESPN's Domestic Violence Panel Is Missing Something Important,615,unrelated
Priest' claim of seeing God as a woman dismissed as hoax,615,unrelated
"US hostage 'murdered' by militants in Yemen, says Hagel",615,unrelated
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",615,unrelated
"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",615,unrelated
ESPN to save NFL's image with all-male domestic abuse discussion,615,unrelated
God is a woman- Priest who died for 48 minutes claims,615,unrelated
Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,615,discuss
"That Story About a Catholic Priest Dying, Seeing God as a Woman, and Coming Back to Life? It’s Almost Definitely Fake",615,unrelated
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",615,unrelated
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',615,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,615,unrelated
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",615,unrelated
Woman Stays In KFC For A Week To Get Over Her Break-Up,615,unrelated
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",615,discuss
That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,615,unrelated
"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",615,unrelated
ESPN’s Domestic Abuse Tonight Panel Will Be 100% Dudes,615,unrelated
Catholic Priest Claims God Is Female After Clinically Dead Experience,615,unrelated
"Dead for 48 minutes, Catholic Priest claims God is female",615,unrelated
"Etats-Unis: Mort pendant 48 minutes, un prêtre affirme que Dieu est une femme",615,unrelated
Saudi cleric condemns snowmen as anti-Islamic,615,unrelated
ESPN’s All-Male “Monday Night Football” Panel On Domestic Violence Is Not Real,615,unrelated
"Dead for 48 minutes, this Catholic Priest claims God is female",615,unrelated
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",615,unrelated
"Catholic priest dies for 48 mins, wakes up claiming God is a woman",615,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female,615,unrelated
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",615,discuss
SEE IT: California homeless man uses $100 gift to give food to others,615,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,615,unrelated
"No, ESPN is not having an all-male domestic violence panel tonight",615,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,615,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',615,unrelated
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,615,unrelated
There was never a panel discussion on domestic violence planned for ESPN’s ‘Monday Night Football’ pregame show,615,unrelated
God Is A Woman – Resurrected Father Narated,615,unrelated
Former British Rapper Reportedly Under Investigation for James Foley Beheading,616,discuss
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,616,discuss
Seth Rogen to Play Apple Co-Founder Wozniak in Steve Jobs Biopic,616,unrelated
Seth Rogen to Play Apple’s Steve Wozniak,616,unrelated
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],616,unrelated
Seth Rogen to play Woz in Jobs biopic,616,unrelated
The Apple Watch has a low-power mode that only tells the time,616,unrelated
Seth Rogen set to play Steve Wozniak in Danny Boyle's Steve Jobs biopic,616,unrelated
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,616,unrelated
Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie (Exclusive),616,unrelated
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,616,discuss
Seth Rogen to play Steve Wozniak alongside Christian Bale's Steve Jobs,616,unrelated
Seth Rogen Is Woz,616,unrelated
"US, UK eye rapper as British-born militant who beheaded journalist James Foley",616,discuss
Seth Rogen may play Steve Wozniak alongside Christian Bale as Steve Jobs,616,unrelated
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,616,discuss
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",616,discuss
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,616,discuss
Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,616,unrelated
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,616,unrelated
Seth Rogen reported to play Woz in the upcoming Steve Jobs movie,616,unrelated
Seth Rogen To Play Steve Wozniak In Steve Jobs Biopic,616,unrelated
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,616,unrelated
James Foley beheading: London rapper turned jihadist believed to be under investigation for murder of journalist in Syria,616,discuss
Rapper identified as James Foley's executioner: reports,616,discuss
"No, there aren’t any Ebola cases in Iraq",620,agree
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,620,discuss
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,620,discuss
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,620,discuss
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',620,discuss
Was The Batmobile Stolen In Detroit?,621,unrelated
LOL: RICH JOHNSTON SAYS THE BATMOBILE HAS BEEN STOLEN IN DETROIT,621,unrelated
Detroit Police Issue Statement That The Batmobile Is Safe,621,unrelated
ISIS leader dead?,621,discuss
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,621,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,621,unrelated
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,621,unrelated
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",621,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,621,unrelated
